area_sqft,bedrooms,age_years,location,price_wan
1121.3077270106553,3,18.800282564562266,C,911.9331486094771
1996.4758988946892,6,16.823763217049294,B,1615.507221845892
2225.276567664839,6,6.060703087371958,B,1810.2300453099915
2730.760410991197,8,16.94126309852773,B,2233.4756588285536
2363.567474469255,7,,B,1929.148629130661
1973.4744757052017,6,20.747894540346646,B,1613.2946426491515
1587.7755412135652,5,15.647782661229197,C,1279.5098528908143
2512.498280806607,8,11.287746906115688,B,2042.6486045031804
3915.412047847552,8,14.210204412985975,A,3179.0924090697813
2435.4543753517573,7,31.27508312513943,B,1986.104798121006
3604.5425135145556,8,13.71696084445149,A,2915.196760792104
553.4535231427717,1,33.210855254103755,C,430.1353879712016
1210.8409098804882,4,14.529731886173307,C,1000.003958009593
3526.687927630667,8,7.913388662091112,A,2878.080210890125
2493.1551394816925,8,18.818315532938705,B,2024.330641959102
2206.453275229635,7,17.9543407084111,B,1820.7808838070905
1790.8150103846503,6,6.739800962384489,B,1457.643696460726
1533.4299951132523,4,99.75339497733539,C,1236.4442393454306
2875.9042879374233,8,18.61417389447831,A,2342.2248522560594
1780.072694530001,6,28.87363951892717,B,1435.0798489841661
2023.3214759231523,6,14.39415195363828,B,1665.227791694913
3218.9690077465525,8,6.2430887070923875,A,2631.5548033378614
3811.640403822783,8,39.091731179975675,A,3062.456398554305
3977.7989869512594,8,10.390302986459762,A,3269.7280350784063
2197.203329524965,6,5.571994658555133,B,1794.990989240553
983.5916925017742,3,13.15496377516807,C,815.9365595462118
587.2326085228684,2,6.8311958350227755,C,517.7172098492377
2231.298469453309,7,10.98990817130398,B,1819.3512206557098
767.2424701986483,3,4.177211596346951,C,659.6012958355237
911.9957799382057,3,4.7863111245024506,C,785.4608024216797
1321.9367782144748,4,25.095180969446194,C,1079.4716476205115
3971.9758427952424,8,15.56597849305625,A,3233.8322474551983
1067.7999513219806,3,5.303627418456896,C,891.0381010773633
885.4624164909561,3,8.458465338996175,C,743.092763920879
3705.733210669331,8,8.830773596995634,A,3046.634884534437
2677.2440933349358,8,11.6920704938921,B,2193.6767695879303
3089.6524582279367,8,14.608310165162308,A,2532.5063408747856
1741.5670941462758,5,36.43685134506366,C,1388.5526934692166
3768.4137814621804,8,22.933739628956285,A,3047.7589326823336
3916.352223749739,8,16.034267972256103,A,3195.140179861155
2454.594956222547,7,10.445330568339358,B,2011.3659362033065
3953.940967847605,8,3.419611339381132,A,3204.2566796969854
2270.2802348656496,7,12.098457400170524,B,1847.0656133358382
2039.090993770489,6,,B,1680.6978607055464
3249.019005109655,8,,A,2663.572335726366
2754.866842656186,8,12.549478403850445,B,2255.724092038528
1201.8562483913252,4,15.636382181443542,C,980.1709900217471
2302.2875009848826,6,52.500123022719734,B,1837.4751858019727
557.6081082026963,1,81.03712642080905,C,492.23316474328294
3564.8094804711254,8,4.47689592298859,A,2885.3068738019133
2398.560601687299,6,40.964292413406795,B,1928.1416110982834
661.6545999020091,2,6.946022263007524,C,564.6903386692521
3782.1562412898406,8,13.72535538146645,A,3070.955144105663
3998.0276371991463,8,13.569592583364871,A,3232.678905045518
3080.5689885054117,8,6.0832708165416465,A,2526.753609918261
2009.6320883309818,6,0.5021734758201676,B,1659.8836431641632
2569.9674871218012,8,15.782933590820312,B,2084.4186832103255
535.8116575483455,1,9.471891403239002,C,494.0711963119849
879.5726305444991,3,5.382962666388765,C,740.5736895852633
1658.4980335967082,5,14.173568643745215,C,1338.2960642298665
1939.4404097101847,6,13.013967249518274,B,1613.2432052041763
3145.8209132494258,8,10.520384889118679,A,2589.20690677584
1097.55421805889,4,16.960402759104973,C,892.2039765058955
906.3665763356885,3,17.808239852954337,C,746.2083600566764
2941.123766580237,8,8.25005314287482,A,2404.286194160197
3608.1124199543747,8,10.363405866661129,A,2931.9731439580714
3578.835383041508,8,18.571582425864722,A,2883.9515078205627
3096.70670360993,8,3.785374460502738,A,2520.556826922666
3942.485550296348,8,7.337909960952353,A,3241.188911297794
2327.322373067722,7,9.198690971738952,B,1900.5797893388458
3210.640705414178,8,7.432668599805645,A,2615.506275310766
1960.1210203583169,6,44.530461726511085,B,1585.1452026636568
1736.3948121580584,5,24.208184833570822,C,1401.7317363732268
3687.8773225808827,8,5.824995512104224,A,2997.1165315283074
2007.4745131068096,5,5.633832270844422,B,1642.3603342327647
3112.6486293555763,8,16.477990862618963,A,2542.1644442825686
2239.5791549514615,7,6.385891815526158,B,1845.8853677569446
892.7452342391128,3,7.671452543877222,C,770.6182683251625
944.0662726729611,3,17.861355435246043,C,776.2365846251325
2285.429052144501,7,22.44949427031225,B,1879.7522753445235
2976.872642651296,8,,A,2430.1398949282734
3098.6947408563415,8,,A,2523.442315899819
1674.939792640081,5,14.876645690003127,C,1377.7825659861476
532.2373029879991,2,3.840399108169502,C,475.2175410755232
2366.7474917739,7,9.460957690204943,B,1945.0148448797163
1163.4844715527177,4,3.60712797212011,C,963.9801316427879
1620.4198863113845,5,12.285570836361941,C,1328.9256284686735
2482.5719801347796,8,14.586069637361359,B,2024.45665324463
1871.4154030877921,6,5.759936787069196,B,1560.0447453527502
2106.505727198457,6,21.880758658136106,B,1737.0570173103463
676.6063201366068,1,22.93749436702641,C,575.0846833426151
1140.5539519123322,3,4.5367745896355745,C,967.0603208048415
3446.634543131738,8,23.942161373330176,A,2809.0024168248087
2291.5849957785313,7,23.34350627282655,B,1882.6146451255024
3597.9119710880223,8,8.045047920975751,A,2926.7186191056653
3500.553503103089,8,26.34450879728956,A,2815.230922580741
1176.0949149453081,3,15.989168285332136,C,972.9814431172416
1898.5889372876056,6,47.06169416913218,B,1543.9304724571844
2340.2240502784935,7,4.7782113493201965,B,1906.5360740780575
841.3030237237399,2,20.44316674644371,C,683.0429977715
798.7465660426958,2,10.470893802554649,C,676.2637320651436
3445.2029544128873,8,9.920210212352847,A,2799.8612428791203
3393.4976705558533,8,29.413280930659347,A,2758.316164142341
1841.5127707509619,5,18.950026915758485,B,1510.5712014277608
2973.046387745071,8,13.015605440387985,A,2439.3753579877302
2312.765884774829,7,12.27958603686552,B,1898.9021001758351
3116.787319158036,8,8.049864732279735,A,2553.797619948086
1603.1478619654865,5,4.915034518304053,C,1307.9001748244211
2159.126777908216,7,5.909526765237205,B,1769.4668952037457
3625.34715749594,8,3.7788746351867295,A,2930.227539176726
3358.254246851755,8,7.7076570842211,A,2729.746881584417
1584.873143099206,5,26.486615814323855,C,1276.8510316845334
3586.1987829690897,8,15.914923728018309,A,2918.954772288804
1895.5162775467722,5,17.84501478742919,B,1536.6908245188624
2888.329806955391,8,6.788167179925215,A,2393.120647334474
2990.286927846549,8,93.9454146573512,A,2444.227855760316
1905.8973912375354,5,9.398671228276847,B,1557.1490824289392
3394.8283245467574,8,11.13986569404588,A,2738.881353058781
2128.731009765029,6,4.401377939593868,B,1732.659753342158
3862.4104570970826,8,20.439608753653744,A,3133.9926904678014
3778.4462716181297,8,1.286761107775031,A,3066.648608071884
10952.786880105048,8,6.847270955147127,A,2972.1520788065745
3679.2371136901293,8,5.894068460848515,A,3008.734756505623
1014.6629107960964,4,24.729204664312274,C,836.9193717159435
2769.169353867769,8,21.97958042218271,B,2258.9852651272104
3093.9008902895253,8,8.210991713436291,A,2509.958269242672
2350.6570853602634,7,22.057957156715574,B,1922.9485180761092
2352.27344981968,7,10.217472410018315,B,1938.945530668777
1205.0081798793253,3,5.460330494593559,C,1020.7252718082871
1062.752765848395,3,13.774763524366474,C,895.102129078563
3240.970152470028,8,9.571624801961802,A,2626.223078905061
1023.6195180765262,3,7.741297287759558,C,822.0487820021632
3048.6893995576593,8,2.412972505261005,A,2505.6055760651893
769.739707703975,2,88.81835215128875,C,678.0044165574027
1942.8823878473086,6,11.808708433796275,B,1587.6577900039435
584.0396602274462,2,4.197603202667536,C,499.55687402863543
2811.3043502288847,8,21.613867798368492,A,2289.809213946585
1525.2055657829808,5,10.29133792631308,C,1273.1387732063233
2136.950294998951,6,38.02393605108715,B,1734.046752669678
1502.5705199666609,5,4.2481751118744215,C,1228.3373801764612
2305.2105142492746,7,16.57618687116332,B,1876.8778956824895
2801.7636600279207,8,17.612836683215583,A,2275.9542399241154
3252.590267247493,2,12.591786514502255,C,909.984468900968
3219.671572464874,8,11.905924876762027,A,2636.9212405459853
3238.803782017635,8,36.643159543121165,A,2597.9910056709587
3797.579710807723,8,,A,3072.9920371551384
1832.4333400230512,6,3.4832521799452483,B,1525.250090456672
3555.9594171455647,8,12.666694834959046,A,2890.4712446199824
827.8992254101038,2,,C,678.6522187193452
3978.6720830186187,8,2.901122032963267,A,3236.864185811641
1242.7261619888902,4,5.811532125869839,C,1045.4448768651712
1808.472005437229,5,16.24207680292427,B,1481.2001698434544
827.2620917110723,2,7.162220495475856,C,700.6055590969585
3422.996069726451,8,13.778493916920478,A,2774.4472030294683
2200.7654244921837,7,6.435514430265971,B,1821.0179189209582
3868.405052900645,8,5.367275720082387,A,3144.7190530940125
1006.1549670567238,3,26.47616551612681,C,826.3149157876851
3621.376174816271,8,25.6773147972979,A,2933.0563812786822
1758.4114162631954,6,34.17622352257394,B,1419.1123890654862
1327.017392923618,4,7.13043346378769,C,1089.7545083529947
2799.9310430515534,8,31.190135597954747,A,2265.585237161623
605.6596424082136,2,2.1439777728252922,C,526.5729360332608
2339.1440368960743,8,26.72208607253788,B,1913.67554284056
2157.618158231481,7,22.763739047169086,B,1745.300101104775
669.7679640374156,2,3.7138000892769916,C,591.9637731717596
2019.63781627276,6,13.408835800100023,B,1676.9954049407418
1567.2171393051815,5,3.3508575333058754,C,1308.898915378545
1370.2686970762843,4,5.958018455175502,C,1149.5284657017505
3756.0281211957727,8,23.862760722867343,A,3036.731060245872
2594.0389574667565,8,29.608763983147647,B,2105.8544582902227
1039.5512602996469,3,13.151386704109914,C,872.158191868188
3149.960688673264,8,14.541192610492145,A,2542.832055152766
1793.4834156530262,5,27.84359908301506,B,1455.998736343555
2595.977323357047,8,19.891973340078483,B,2094.320689975972
1829.772269625932,6,2.6828750066373734,B,1492.2207793032298
2734.9104858533724,8,22.91294683300099,B,2219.6852692431316
2886.779631507621,8,9.319174074956374,A,2369.4346855835747
1492.369932120372,4,76.64678106102065,C,1141.5939825508108
3408.701906646396,8,6.710608192136733,A,2791.3332097867187
2663.4576238984023,8,9.345965126590357,B,2187.806335474892
2618.4400807760903,8,3.799298053104487,B,2151.358465893169
